Office of Field Operations - Innovation and Strategy Directorate - Data Analysis and Reporting,,,,,,,,,,,,,,
"OFO Inadmissible Case By Case  April 1, 2025 to April 30, 2025",,,,,,,,,,,,,,
Event Created Datetime,Field Office Name,Citizenship Country Name,Age at Event Creation Time,UAC Indicator (Derived),FMUA Indicator (Derived),Cred Fear Indicator (Derived),Marital Status Name,Gender,Entry Status,Event Reason,Disposition Name,I216 Custody Transfer To (Agency),Custody Date/Time Out (Latest),Event Subject Count
04/14/2025 13:09:55,LAREDO,MEXICO,36,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,"PAROLED-(SBP)-SIGNIFICANT PUBLIC BENEFIT (SILENT) PAROLE SUBCLASS OF ""CP"" PAROLE WHERE I94 NOT AVLBL",,04/14/2025 13:16:00,1
04/14/2025 13:13:16,TUCSON,MEXICO,32,,NO,NO,SINGLE,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/14/2025 16:34:00,1
04/14/2025 13:14:23,SAN JUAN,GEORGIA,35,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/14/2025 13:14:23,SAN JUAN,RUSSIA,35,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/14/2025 13:14:23,SAN JUAN,RUSSIA,46,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/14/2025 13:15:07,HOUSTON,INDIA,23,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/14/2025 13:15:52,SAN DIEGO,MEXICO,41,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,PAROLED-(DA)-ADVANCE PAROLE,,04/14/2025 15:11:00,1
04/14/2025 13:16:52,TAMPA,PHILIPPINES,45,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,PAROLED-(DT)-PORT OF ENTRY,,04/14/2025 13:29:00,1
04/14/2025 13:21:51,HOUSTON,RUSSIA,44,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/14/2025 13:22:06,MIAMI,JAMAICA,29,,NO,NO,SINGLE,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/15/2025 09:45:00,1
04/14/2025 13:22:47,SAN DIEGO,MEXICO,45,,NO,NO,,M - MALE,LAWFUL PERMANENT RESIDENT,CRIMINAL INDIVIDUAL,PAROLED-(DT)-PORT OF ENTRY,FEDERAL/STATE/LOCAL FACILITY,04/14/2025 14:20:00,1
04/14/2025 13:26:03,BUFFALO,CANADA,66,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF NTA,RETURN TO FOREIGN,04/14/2025 14:14:00,1
04/14/2025 13:29:52,TUCSON,MEXICO,51,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,IMMIGRATION ADVERSE ACTION,WD IN LIEU OF ER,RETURN TO FOREIGN,04/14/2025 15:13:00,1
04/14/2025 13:30:21,PRECLEARANCE,CANADA,51,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WITHDRAWAL (WD),,,1
04/14/2025 13:32:05,TAMPA,INDONESIA,24,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,PAROLED-(DT)-PORT OF ENTRY,,04/14/2025 13:37:00,1
04/14/2025 13:36:55,EL PASO,MEXICO,36,,NO,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,PAROLED-(DA)-ADVANCE PAROLE,,04/14/2025 14:31:00,1
04/14/2025 13:37:29,SEATTLE,SWITZERLAND,61,,NO,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/14/2025 14:30:00,1
04/14/2025 13:39:59,NEW YORK,UNITED KINGDOM,38,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,VISA WAIVER PROGRAM (VWP) - REFUSAL,RETURN TO FOREIGN,04/14/2025 22:37:00,1
04/14/2025 13:42:09,HOUSTON,PHILIPPINES,30,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/14/2025 13:45:51,PRECLEARANCE,CANADA,32,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WITHDRAWAL (WD),,,1
04/14/2025 13:46:38,BUFFALO,CANADA,55,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/14/2025 14:24:00,1
04/14/2025 13:50:08,MIAMI,ITALY,37,,NO,NO,SINGLE,F - FEMALE,OTHER APPLICANT FOR ADMISSION,IMMIGRATION ADVERSE ACTION,VISA WAIVER PROGRAM (VWP) - REFUSAL,RETURN TO FOREIGN,04/14/2025 18:00:00,1
04/14/2025 13:50:17,BALTIMORE,UNITED KINGDOM,54,,NO,NO,MARRIED,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,VISA WAIVER PROGRAM (VWP) - REFUSAL,RETURN TO FOREIGN,04/14/2025 19:04:00,1
04/14/2025 13:52:41,PRECLEARANCE,CANADA,44,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WITHDRAWAL (WD),,,1
04/14/2025 13:53:55,LAREDO,MEXICO,20,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,IMMIGRATION ADVERSE ACTION,WD IN LIEU OF ER,RETURN TO FOREIGN,04/14/2025 15:43:00,1
04/14/2025 13:54:21,HOUSTON,INDIA,21,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/14/2025 13:54:21,HOUSTON,INDIA,30,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/14/2025 13:54:21,HOUSTON,INDIA,46,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,2
04/14/2025 13:54:21,HOUSTON,RUSSIA,46,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/14/2025 13:54:24,ATLANTA,RUSSIA,24,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREW MEMBER REFUSED LANDING RIGHTS (DXR),,04/14/2025 09:24:00,1
04/14/2025 13:56:03,MIAMI,ROMANIA,52,,NO,NO,,F - FEMALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,PAROLED-(DT)-PORT OF ENTRY,,04/28/2025 12:38:00,1
04/14/2025 13:57:38,ATLANTA,RUSSIA,23,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREW MEMBER REFUSED LANDING RIGHTS (DXR),,04/14/2025 09:10:00,1
04/14/2025 14:00:46,DETROIT,CANADA,28,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/14/2025 15:10:00,1
04/14/2025 14:00:47,ATLANTA,RUSSIA,23,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREW MEMBER REFUSED LANDING RIGHTS (DXR),,04/14/2025 09:21:00,1
04/14/2025 14:01:43,LAREDO,MEXICO,43,,NO,NO,MARRIED,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/14/2025 15:41:00,1
04/14/2025 14:03:53,ATLANTA,RUSSIA,23,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREW MEMBER REFUSED LANDING RIGHTS (DXR),,04/14/2025 09:17:00,1
04/14/2025 14:04:02,PRECLEARANCE,CANADA,50,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WITHDRAWAL (WD),,,1
04/14/2025 14:06:59,ATLANTA,RUSSIA,22,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREW MEMBER REFUSED LANDING RIGHTS (DXR),,04/14/2025 09:15:00,1
04/14/2025 14:08:54,ATLANTA,RUSSIA,25,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREW MEMBER REFUSED LANDING RIGHTS (DXR),,04/14/2025 09:13:00,1
04/14/2025 14:11:23,SEATTLE,CHINA,72,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/14/2025 14:48:00,1
04/14/2025 14:11:31,SEATTLE,CHINA,64,,NO,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/14/2025 14:46:00,1
04/14/2025 14:16:53,SEATTLE,CANADA,33,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/14/2025 15:00:00,1
04/14/2025 14:17:15,PRECLEARANCE,CANADA,36,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WITHDRAWAL (WD),,,1
04/14/2025 14:19:21,BUFFALO,CANADA,59,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE CRIMINAL ALIEN,WD IN LIEU OF NTA,RETURN TO FOREIGN,04/14/2025 14:52:00,1
04/14/2025 14:23:57,LAREDO,MEXICO,28,,NO,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,PAROLED-(DA)-ADVANCE PAROLE,,04/14/2025 14:27:00,1
04/14/2025 14:25:54,LAREDO,MEXICO,49,,NO,NO,DIVORCED,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/14/2025 16:31:00,1
04/14/2025 14:28:49,SAN JUAN,DOMINICAN REPUBLIC,70,,NO,NO,SINGLE,F - FEMALE,NON IMMIGRANT CLASSIFICATION,IMMIGRATION ADVERSE ACTION,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/15/2025 09:49:00,1
04/14/2025 14:33:15,MIAMI,SOUTH AFRICA,48,,NO,NO,,F - FEMALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,PAROLED-(DT)-PORT OF ENTRY,,04/14/2025 15:21:00,1
04/14/2025 14:35:00,TUCSON,MEXICO,29,,NO,NO,MARRIED,F - FEMALE,OTHER APPLICANT FOR ADMISSION,IMMIGRATION ADVERSE ACTION,WD IN LIEU OF ER,RETURN TO FOREIGN,04/14/2025 17:11:00,1
04/14/2025 14:42:53,SEATTLE,CANADA,53,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/14/2025 18:25:00,1
04/14/2025 14:46:00,SEATTLE,CANADA,41,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/14/2025 15:34:00,1
04/14/2025 14:52:14,BOSTON,UNITED KINGDOM,29,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/14/2025 15:48:00,1
04/14/2025 14:55:54,BUFFALO,CANADA,57,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/14/2025 15:33:00,1
04/14/2025 14:58:07,BALTIMORE,SPAIN,39,,NO,NO,MARRIED,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,VISA WAIVER PROGRAM (VWP) - REFUSAL,RETURN TO FOREIGN,04/14/2025 18:15:00,1
04/14/2025 14:58:40,SEATTLE,INDIA,41,,NO,NO,MARRIED,M - MALE,NON IMMIGRANT CLASSIFICATION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,VOLUNTARY RETURN,,,1
04/14/2025 14:59:59,TUCSON,MEXICO,74,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/14/2025 18:10:00,1
04/14/2025 15:00:57,BUFFALO,CHINA,44,,YES,NO,MARRIED,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/14/2025 17:15:00,1
04/14/2025 15:00:58,BUFFALO,CHINA,5,,YES,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/14/2025 17:29:00,1
04/14/2025 15:01:02,BUFFALO,CHINA,14,,YES,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/14/2025 17:32:00,1
04/14/2025 15:01:37,BUFFALO,NETHERLANDS,60,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/14/2025 16:04:00,1
04/14/2025 15:05:15,BUFFALO,CANADA,70,,NO,NO,DIVORCED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE CRIMINAL ALIEN,WD IN LIEU OF NTA,RETURN TO FOREIGN,04/14/2025 15:23:00,1
04/14/2025 15:06:05,SEATTLE,HONG KONG,46,,NO,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/14/2025 16:06:00,1
04/14/2025 15:06:08,SEATTLE,HONG KONG,47,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/14/2025 16:07:00,1
04/14/2025 15:08:17,HOUSTON,INDIA,35,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/14/2025 15:11:40,HOUSTON,CHILE,40,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,IMMIGRATION ADVERSE ACTION,VISA WAIVER PROGRAM (VWP) - REFUSAL,RETURN TO FOREIGN,04/14/2025 20:50:00,1
04/14/2025 15:12:37,HOUSTON,PHILIPPINES,23,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/14/2025 15:12:37,HOUSTON,PHILIPPINES,26,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/14/2025 15:12:37,HOUSTON,PHILIPPINES,27,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/14/2025 15:13:00,DETROIT,INDIA,53,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE CRIMINAL ALIEN,PAROLED-(DA)-ADVANCE PAROLE,,04/14/2025 15:57:00,1
04/14/2025 15:15:27,HOUSTON,PHILIPPINES,30,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/14/2025 15:15:35,SEATTLE,NIGERIA,55,,YES,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/14/2025 18:46:00,1
04/14/2025 15:15:36,SEATTLE,NIGERIA,12,,YES,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/14/2025 18:46:00,1
04/14/2025 15:15:37,SEATTLE,NIGERIA,48,,YES,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/14/2025 18:46:00,1
04/14/2025 15:17:36,BUFFALO,ALGERIA,37,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/14/2025 15:42:00,1
04/14/2025 15:21:24,LOS ANGELES,PHILIPPINES,65,,NO,NO,MARRIED,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/15/2025 02:58:00,1
04/14/2025 15:24:47,EL PASO,CUBA,38,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/15/2025 11:55:00,1
04/14/2025 15:26:32,LOS ANGELES,PHILIPPINES,28,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREW MEMBER REFUSED LANDING RIGHTS (DXR),,04/14/2025 15:04:00,1
04/14/2025 15:27:56,LAREDO,MEXICO,31,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/14/2025 15:55:00,1
04/14/2025 15:28:40,LOS ANGELES,PHILIPPINES,27,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREW MEMBER REFUSED LANDING RIGHTS (DXR),,04/14/2025 14:46:00,1
04/14/2025 15:28:50,SEATTLE,PHILIPPINES,49,,NO,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/14/2025 15:59:00,1
04/14/2025 15:30:04,DETROIT,CANADA,53,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,CRIMINAL ALIEN SMUGGLING,WD IN LIEU OF NTA,RETURN TO FOREIGN,04/14/2025 18:57:00,1
04/14/2025 15:31:49,LAREDO,MEXICO,30,,NO,NO,SINGLE,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,PAROLED-(DA)-ADVANCE PAROLE,,04/14/2025 17:00:00,1
04/14/2025 15:31:50,LAREDO,MEXICO,35,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,PAROLED-(DA)-ADVANCE PAROLE,,04/14/2025 17:00:00,1
04/14/2025 15:34:10,LOS ANGELES,PHILIPPINES,42,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREW MEMBER REFUSED LANDING RIGHTS (DXR),,04/14/2025 15:31:00,1
04/14/2025 15:38:44,DETROIT,CANADA,31,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/14/2025 18:22:00,1
04/14/2025 15:39:58,DETROIT,CANADA,67,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE CRIMINAL ALIEN,WD IN LIEU OF ER,RETURN TO FOREIGN,04/14/2025 17:00:00,1
04/14/2025 15:40:08,SAN DIEGO,MEXICO,69,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/14/2025 19:46:00,1
04/14/2025 15:41:40,LOS ANGELES,INDIA,22,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREW MEMBER REFUSED LANDING RIGHTS (DXR),,04/14/2025 15:39:00,1
04/14/2025 15:42:19,SAN DIEGO,MEXICO,52,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/14/2025 22:23:00,1
04/14/2025 15:43:25,LOS ANGELES,PHILIPPINES,30,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREW MEMBER REFUSED LANDING RIGHTS (DXR),,04/14/2025 15:42:00,1
04/14/2025 15:43:32,SEATTLE,CANADA,57,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF NTA,RETURN TO FOREIGN,04/14/2025 17:15:00,1
04/14/2025 15:43:52,DETROIT,PAKISTAN,31,,NO,NO,MARRIED,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/14/2025 18:29:00,1
04/14/2025 15:44:04,SAN DIEGO,MEXICO,44,,NO,NO,MARRIED,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/14/2025 22:23:00,1
04/14/2025 15:44:58,LOS ANGELES,PHILIPPINES,27,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREW MEMBER REFUSED LANDING RIGHTS (DXR),,04/14/2025 15:43:00,1
04/14/2025 15:45:09,EL PASO,MEXICO,52,,NO,NO,SINGLE,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,PAROLED-(DA)-ADVANCE PAROLE,,04/14/2025 16:09:00,1
04/14/2025 15:45:25,SAN DIEGO,MEXICO,23,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/14/2025 22:50:00,1
04/14/2025 15:48:12,LOS ANGELES,PHILIPPINES,35,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREW MEMBER REFUSED LANDING RIGHTS (DXR),,04/14/2025 15:45:00,1
04/14/2025 15:48:13,LOS ANGELES,THAILAND,30,,NO,NO,,F - FEMALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREW MEMBER REFUSED LANDING RIGHTS (DXR),,04/14/2025 15:44:00,1
04/14/2025 15:53:43,LOS ANGELES,PHILIPPINES,29,,NO,NO,,F - FEMALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREW MEMBER REFUSED LANDING RIGHTS (DXR),,04/14/2025 15:52:00,1
04/14/2025 15:59:53,LOS ANGELES,PHILIPPINES,27,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREW MEMBER REFUSED LANDING RIGHTS (DXR),,04/14/2025 15:56:00,1
04/14/2025 16:04:03,PRECLEARANCE,CANADA,46,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WITHDRAWAL (WD),,,1
04/14/2025 16:04:32,MIAMI,VENEZUELA,26,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,IMMIGRATION ADVERSE ACTION,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/15/2025 20:02:00,1
04/14/2025 16:09:13,LOS ANGELES,INDIA,21,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREW MEMBER REFUSED LANDING RIGHTS (DXR),,04/14/2025 16:01:00,1
04/14/2025 16:09:14,LOS ANGELES,PHILIPPINES,40,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREW MEMBER REFUSED LANDING RIGHTS (DXR),,04/14/2025 16:07:00,1
04/14/2025 16:09:15,LOS ANGELES,PHILIPPINES,31,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREW MEMBER REFUSED LANDING RIGHTS (DXR),,04/14/2025 16:02:00,1
